budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,actors,directors
110000000.0,"['Drama', 'Action']",13.1984,2016-09-29,121790373,107.0,Deepwater Horizon,6.5,1478,2016,1.11,[],['Jack Pettibone Riccobono']
110000000.0,"['Drama', 'Fantasy', 'Adventure']",36.262655,2016-09-28,296485719,127.0,Miss Peregrine's Home for Peculiar Children,6.5,3213,2016,2.7,"['PJ McCabe', 'Sean Carrigan', 'Sarah Baldwin', 'Neville Archambault', 'Jim Cummings', 'Heidi Niedermeyer', 'Brianne Moncrief']",['Victor Zarcoff']
45000000.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",10.217291,2016-10-05,173185859,112.0,The Girl on the Train,6.2,1837,2016,3.85,"['Art Parkinson', 'Charlize Theron', 'Rooney Mara', 'Matthew McConaughey', 'Ralph Fiennes', 'Brenda Vaccaro', 'Cary-Hiroyuki Tagawa', 'George Takei', 'Minae Noji', 'Saemi Nakamura', 'Alpha Takahashi', 'Michael Sun Lee', 'Laura Miro', 'Ken Takemoto', 'Aaron Aoki', 'Thomas Isao Morinaka', 'Rachel Morihiro', 'Cary Yoshio Mizobe', 'Meyrick Murphy', 'Ranjani Brow']",['Travis Knight']
8500000.0,"['Family', 'Comedy']",10.222143,2016-10-07,19985196,92.0,Middle School: The Worst Years of My Life,6.9,70,2016,2.35,"['Dorna Dibaj', 'Fariba Kamran', 'Dorsa Khanmohammad', 'Fatemeh Naghavi', 'Roya Afshar', 'Hooshang Ghovanloo', 'Neda Jebraeili', 'Faranak Kalantar', 'Nahid Moslemi', 'Yousef Panahi']",['Sina Ataeian Dena']
44000000.0,"['Crime', 'Thriller', 'Drama']",13.465656,2016-10-14,155160045,128.0,The Accountant,6.9,2121,2016,3.53,[],['Ken Loach']
0.0,['Comedy'],5.59613,2016-10-14,0,96.0,Kevin Hart: What Now ?,6.8,82,2016,0.0,"['Guillaume Gallienne', 'Adèle Exarchopoulos', 'Stéphanie Cléau', 'Aliénor Poisson', 'Cyrielle Martinez', 'Selma Mansouri', 'Sabila Moussadek', 'Marie Rivière']",['Pierre Godeau']
0.0,"['Mystery', 'Drama', 'Thriller']",2.03344,2016-04-14,0,103.0,The American Side,4.8,16,2016,0.0,"['Maxine Peake', 'Christine Bottomley', 'Blake Harrison', 'Elisa Lasowski', 'Tori Hart', 'Sam Hoare', 'Joanna Neary', 'Dominic Geraghty']",['Steve Reeves']
0.0,['Comedy'],2.266545,2016-03-09,0,101.0,News from Planet Mars,5.1,21,2016,0.0,"['Madina Nalwanga', 'David Oyelowo', ""Lupita Nyong'o"", 'Martin Kabanza', 'Taryn Kyaze', 'Ntare Guma Mbaho Mwine ', 'Ivan Jacobo', 'Nicolas Lévesque', 'Ronald Ssemaganda', 'Nikita Waligwa']",['Mira Nair']
0.0,"['Romance', 'Drama', 'Mystery']",0.357995,2016-01-07,0,106.0,Remember You,8.5,4,2016,0.0,"['Mark Wahlberg', 'Kurt Russell', 'John Malkovich', 'Gina Rodriguez', ""Dylan O'Brien"", 'Kate Hudson', 'David Maldonado', 'Ethan Suplee', 'Henry Frost', 'Jeremy Sande', 'Brad Leland', 'J.D. Evermore', 'Sue-Lynn Ansari', 'Douglas M. Griffin', 'Joe Chrest', 'James DuMont', 'Chris Ashworth', 'Rob Steinberg']",['Peter Berg']
0.0,"['Drama', 'Romance']",2.004556,2016-02-05,0,154.0,Sanam Teri Kasam,7.6,24,2016,0.0,"['Eva Green', 'Asa Butterfield', 'Samuel L. Jackson', 'Judi Dench', 'Rupert Everett', ""Chris O'Dowd"", 'Allison Janney', 'Terence Stamp', 'Ella Purnell', 'Milo Parker', 'Cameron King', 'Finlay MacMillan', 'Callum Wilson', 'Kim Dickens', 'Lauren McCrostie', 'Pixie Davies', 'Georgia Pemberton', 'Raffiella Chapman', 'Hayden Keller-Stone', 'Joseph Odwelll', 'Thomas Odwell', 'Louis Davison', 'Jack Brady', 'Philip Philmar', 'Scott Handy', 'Helen Day', 'Aiden Flowers', 'Nicholas Oteri', 'O-Lan Jones', 'Ella Wahlestedt', 'Cameron Greco', 'Dino Fazzani', 'Justin Davies', 'Brooke Jaye Taylor', 'Jennifer Jarackas', 'George Vricos', 'Shaun Thomas', 'Dafydd Hywel', 'Ioan Hefin', 'Andrew Fibkins', 'Jack Fibkins', 'Badria Timimi', 'Jill Buchanan', 'Erik Lunseth', 'Jason Redshaw', 'Joanne Manchester', 'Vic Waghorn', 'Terry Li', 'Julie Eagleton', 'Neil Broome', 'Tim Burton']",['Tim Burton']
0.0,"['Drama', 'Thriller']",1.016876,2016-03-30,0,74.0,A Monster with a Thousand Heads,5.9,11,2016,0.0,"['Emily Blunt', 'Haley Bennett', 'Rebecca Ferguson', 'Justin Theroux', 'Luke Evans', 'Allison Janney', 'Edgar Ramírez', 'Lisa Kudrow', 'Darren Goldstein', 'Laura Prepon', 'Marko Caka', 'Lana Young', 'Frank Anello', 'Alexander Jameson', 'Mauricio Ovalle', 'Mac Tavares', 'John Norris', 'Rachel Christopher', 'Gregory Morley', 'Nathan Shapiro', 'Tamiel Paynes', 'Peter Mayer-Klepchick', 'Ross Gibby', 'Guy Sparks', 'Hannah Kurczeski', 'Jalina Mercado', 'Leilah Marie Giddens', 'Athena Stuebe', 'Tod Rainey', 'Sidney Beitz', 'Danielle M. Williamson', 'Phil Oddo', 'Jesse VanDerveer', 'Tim Wiencis', 'Kevin D. McGee', 'Kristina Nichole', 'Eddie Sellner', 'Brian Esposito', 'Conor Hovis', 'Sergei Ashurov', 'Samantha Lee Johnson', 'Faith Logan', 'Doris McCarthy', 'Craig Moruzzi', 'Lynne Valley', 'Alice Niedermair']",['Tate Taylor']
0.0,"['Drama', 'Horror', 'Mystery']",0.510423,2016-04-29,0,103.0,Phantom of the Theatre,6.4,4,2016,0.0,"['Griffin Gluck', 'Lauren Graham', 'Rob Riggle', 'Thomas Barbusca', 'Andrew Daly', 'Adam Pally', 'Retta', 'Jacob Hopkins', 'Alexa Nisenson', 'Isabela Moner', 'Efren Ramirez', 'Isabella Amara', 'Luke Hardeman', 'Angela Oh', 'Jessi Goei', 'Gemma Forbes', 'Hali Jones', 'Anastasia Bastien']",['Steve Carr']
0.0,"['Romance', 'Comedy']",0.828908,2016-02-17,0,120.0,Like for Likes,7.3,5,2016,0.0,"['Ben Affleck', 'Anna Kendrick', 'J.K. Simmons', 'Jon Bernthal', 'Jeffrey Tambor', 'John Lithgow', 'Jean Smart', 'Cynthia Addai-Robinson', 'Andy Umberger', 'Alison Wright', 'Daeg Faerch', 'Inder Kumar', 'Michael Beasley']","[""Gavin O'Connor""]"
980000.0,"['Drama', 'Fantasy']",2.535419,2015-09-02,0,122.0,Cemetery of Splendour,4.4,50,2015,0.0,"['Kevin Hart', 'Halle Berry', 'Don Cheadle', 'Ed Helms', 'David Meunier', 'Peter Mensah']","['Tim Story', 'Leslie Small']"
0.0,"['Drama', 'Music', 'Romance']",6.625607,2016-04-08,53447,96.0,High Strung,7.1,256,2016,0.0,"['Greg Stuhr', 'Alicja Bachleda-Curuś', 'Camilla Belle', 'Matthew Broderick', 'Robert Forster', 'Janeane Garofalo', 'Grant Shaud', 'Robert Vaughn', 'Harris Yulin', 'Stephen Henderson', 'Joe Grifasi', 'Norm Sham', 'Kelsey Siepser']",['Jenna Ricker']
0.0,"['Thriller', 'Romance']",2.033396,2016-04-13,0,107.0,Time Renegades,7.4,15,2016,0.0,"['Catherine Mouchet', 'Pénélope Puymirat', 'Cyril Corral', 'Alain Rimoux']",['Pola Rapaport']
0.0,"['Action', 'Drama']",2.140112,2016-05-04,0,125.0,Phantom Detective,7.1,11,2016,0.0,"['Patty Duke', 'James Farentino', 'Martin Balsam', 'Nancy Marchand', 'Elsa Lanchester', 'Bob Balaban', 'Al Pacino', 'Salome Jens', 'Philip Sterling', 'Philip Sterling', 'Deborah Winters', 'Ron Hale', 'Ann Thomas', 'Catherine Burns']",['Fred Coe']
0.0,"['Action', 'Romance', 'Thriller']",1.845785,2016-04-29,0,133.0,Baaghi,6.4,19,2016,0.0,"['Harshvardhan Rane', 'Mawra Hocane']","['Radhika Rao', 'Vinay Sapru']"
3000000.0,"['Action', 'Comedy']",0.968473,2016-03-31,0,101.0,Compadres,5.2,17,2016,0.0,"['Veronica Falcón', 'Jana Raluy', 'Sebastián Aguirre', 'Emilio Echevarría', 'Hugo Albores']",['Rodrigo Plá']
0.0,"['Drama', 'Action', 'Adventure']",1.240222,2015-12-31,0,135.0,Detective Chinatown,7.2,10,2015,0.0,"['Ruby Lin', 'Tony Yo-ning Yang', 'Simon Yam', 'Huang Lei']",['Raymond Yip Wai-Man']
0.0,"['Comedy', 'Action']",1.839955,2016-07-29,0,120.0,Dishoom,5.5,22,2016,0.0,"['Lee Mi-yeon', 'Yoo Ah-In', 'Kim Joo-hyuk', 'Choi Ji-woo', 'Kang Ha-Neul', 'Esom', 'Han Jae-young', 'Park Hee-von', 'Heo Jeong-do', 'Jung Yoo-Jin', 'Ji Yun-ho']",['Hyeon-jin Park']
0.0,"['Romance', 'Thriller']",0.40596,2016-06-17,0,152.0,Gentleman,8.5,2,2016,0.0,"['Jenjira Pongpas', 'Banlop Lomnoi', 'Jarinpattra Rueangram', 'Petcharat Chaiburi', 'Tawatchai Buawat', 'Pongsadhorn Lertsukon', 'Sasipim Piwansenee']",['Apichatpong Weerasethakul']
5000000.0,['Drama'],5.957998,2016-04-01,23507567,121.0,God's Not Dead 2,5.6,73,2016,4.7,"['Keenan Kampa', 'Nicholas Galitzine', 'Jane Seymour', 'Sonoya Mizuno', 'Paul Freeman', 'Maia Morgenstern', 'Comfort Fedoke', 'Richard Southgate', 'Ian Eastwood', 'Anabel Kutay', 'Marcus Emanuel Mitchell', 'Simon A. Mendoza', 'Miranda Wilson']",['Michael Damian']
0.0,['Documentary'],0.179841,2014-11-25,0,112.0,Hockney,7.0,3,2014,0.0,"['Cut Mini Theo', 'Tora Sudiro', 'Surya Saputra', 'Rachel Maryam', 'Jajang C. Noer', 'Aida Nurmala', 'Ria Irawan', 'Lili Harahap', 'Aurora Yahya', 'Wilza Lubis', 'Nico Siahaan', 'Tika Panggabean', 'Indra Birowo']",['Nia Dinata']
0.0,"['Comedy', 'Romance']",2.5038,2016-06-03,0,140.0,Housefull 3,5.2,24,2016,0.0,"['Im Soo-jung', 'Lee Jin-wook', 'Jo Jung-suk', 'Lee Min-ho', 'Jung Jin-young', 'Lee Ki-Woo', 'Jung Woong-in', 'On Ju-wan', 'Shin Ji-soo']",['Kwak Jae-yong']
18700000.0,"['Action', 'Crime', 'Drama']",2.017961,2016-07-22,74000000,150.0,Kabali,5.9,21,2016,3.96,"['Lee Je-hoon', 'Kim Sung-kyun', 'Park Geun-hyung', 'Jeong Seong-hwa', 'Go Ara']",[]
0.0,"['Comedy', 'Romance']",0.947524,2016-04-01,0,126.0,Ki and Ka,6.7,16,2016,0.0,"['Nicholas Saputra', 'Lukman Sardi', 'Surya Saputra', 'Donny Alamsyah', 'Thomas Nawilis', 'Soultan Saladin', 'Rosaline Oscar', 'Gino Korompis', 'Tutie Kirana', 'Robby Tumewu', 'Indra Birowo', 'Wulan Guritno', 'Sita Nursanti', 'Christian Audi', 'Jonathan Mulia']",['Riri Riza']
38000000.0,"['Action', 'Fantasy']",3.109967,2016-07-28,0,130.0,League of Gods,5.0,14,2016,0.0,"['Cut Mini Theo', 'Tora Sudiro', 'Surya Saputra', 'Rachel Maryam', 'Aida Nurmala', 'Atiqah Hasiholan', 'Rio Dewanto', 'Edward Gunawan', 'Adinia Wirasti']",['Nia Di Nata']
15050000.0,"['Adventure', 'Drama', 'History', 'Romance']",1.423358,2016-08-11,16180000,155.0,Mohenjo Daro,6.7,26,2016,1.08,"['Tiger Shroff', 'Shraddha Kapoor', 'Sunil Grover', 'Sudheer Babu', 'Sanjay Mishra', 'Shaurya Bharadwaj', 'Kota Srinivasa Rao', 'Sumit Gulati', 'Ron Smoorenburg']",['Sabbir Khan']
0.0,"['History', 'Drama', 'War', 'Action']",17.767346,2016-07-27,0,110.0,Operation Chromite,5.5,32,2016,0.0,"['Wang Baoqiang', 'Liu Haoran', 'Tong Liya', 'Chen He', 'Xiao Shen Yang', 'Xiao Yang', 'Pan Yue-Ming', 'Marc Ma Yu-He', 'Zhang Zi-Feng', 'Zhao Ying-Zhun', 'Sang Ping']",['Chen Sicheng']
0.0,['Documentary'],1.167896,2015-09-12,0,85.0,Our Last Tango,7.0,6,2015,0.0,"['John Abraham', 'Varun Dhawan', 'Jacqueline Fernandez', 'Akshaye Khanna', 'Saqib Saleem', 'Rahul Dev', 'Akshay Kumar', 'Nargis Fakhri', 'Vijay Raaz', 'Parineeti Chopra', 'Satish Kaushik']",['Rohit Dhawan']
0.0,"['Drama', 'History']",1.264456,2016-02-24,0,127.0,Spirits' Homecoming,8.5,5,2016,0.0,"['Nani', 'Surabhi', 'Niveda Thomas', 'Srinivas Avasarala']",['Mohana Krishna Indraganti']
0.0,['Documentary'],0.512355,2016-04-15,0,91.0,The First Monday in May,7.6,9,2016,0.0,"['Hayley Orrantia', 'Melissa Joan Hart', 'Jesse Metcalfe', 'David A.R. White', 'Ray Wise', 'Robin Givens', 'Ernie Hudson', 'Maria Canals-Barrera', 'Pat Boone', 'Gianna Simone']",['Harold Cronk']
0.0,"['Drama', 'Music']",0.208344,2016-03-12,0,97.0,Lady Day at Emerson's Bar & Grill,6.7,3,2016,0.0,"['Jet Li', 'Fan Bingbing', 'Huang Xiaoming', 'Louis Koo', 'AngelaBaby', 'Jacky Heung', 'Tony Leung Ka-Fai', 'Andy On', 'Wen Zhang', 'Zu Feng', 'Xu Qing', 'Waise Lee', 'Jordan Chan', 'Pengfei Qin', 'He Jude', 'Zhipeng Wang']",['Koan Hui On']
0.0,"['Animation', 'Mystery', 'Horror', 'Science Fiction']",0.933088,2015-10-02,0,120.0,Empire of Corpses,5.7,11,2015,0.0,"['Ario Bayu', 'Didi Petet', 'Tara Basro', 'Carissa Putri', 'Poppy Sovia', 'Albert Halim', 'Btari Karlinda', 'Roy Marten', 'Leroy Osmani', 'Onky Alexander']",['Putrama Tuta']
0.0,['Comedy'],0.262111,2015-09-28,0,59.0,In Search of the Ultra-Sex,8.0,1,2015,0.0,"['Kang Ha-na', 'Choi Ri', 'Seo Mi-ji', 'Oh Ji-hye', 'Jeong In-gi', 'Son Sook']",['Cho Jung-rae']
8138338.0,['Drama'],3.55933,2016-10-07,1864266,125.0,A Quiet Passion,7.5,26,2016,0.23,"['Andrew Bolton', 'Wong Kar-wai', 'Karl Lagerfeld', 'Rihanna', 'Anna Wintour', 'John Galliano', 'Jean Paul Gaultier']",['Andrew Rossi']
0.0,"['Drama', 'War']",1.763859,2016-08-08,0,101.0,Chosen,3.4,9,2016,0.0,"['Edward Hogg', 'Elisa Lasowski', 'Nathan Stewart-Jarrett', 'Steven Robertson']",['Tom Shkolnik']
0.0,"['Drama', 'Thriller']",12.664893,2016-03-25,0,93.0,The Whole Truth,6.3,202,2016,0.0,"['Kirk Cameron', 'Chelsea Noble', 'John de Lancie', 'Christine Healy', 'Taylor Negron', 'James Avery', 'Jane Carr']",[]
4000000.0,['Drama'],7.772375,2016-02-11,0,105.0,The Model,5.9,31,2016,0.0,[],['David Yates']
0.0,"['Romance', 'Comedy']",2.060918,2016-05-16,0,103.0,Sundown,5.9,30,2016,0.0,"['Joe Lara', 'Evan Lurie', 'William Sanderson', 'Tom Lister Jr.', 'Michael Nouri', 'John Amos', 'Joseph Campanella', 'Alex Cord', 'Arabella Holzbog', 'James Daughton', 'Anneliza Scott', 'Nicholas Worth', 'David Kagen', 'Rod Britt', 'Kathrin Middleton', 'Tina Arning', 'Stephen Quadros', 'Cole S. McKay']",['Richard Pepin']
0.0,['Drama'],7.78179,2016-09-30,1751330,162.0,American Honey,6.5,213,2016,0.0,"['Audra McDonald', 'David Michael Cefalu', 'Katie Lynn Cotaya']",['Lonny Price']
0.0,"['Drama', 'Documentary']",0.049983,2013-10-10,0,92.0,My Class,9.0,1,2013,0.0,[],"['Bruno Lavaine', 'Nicolas Charlet']"
0.0,['Comedy'],0.470688,2016-06-25,0,50.0,Deon Cole: Cole-Blooded Seminar,8.3,3,2016,0.0,"['Cynthia Nixon', 'Jennifer Ehle', 'Keith Carradine', 'Emma Bell', 'Sara Vertongen', 'Duncan Duff', 'Jodhi May', 'Joanna Bacon', 'Benjamin Wainwright', 'Catherine Bailey', 'Annette Badland', 'Noémie Schellens', 'Rose Williams', 'Miles Richardson', 'Eric Loren', 'Stefan Menaul', 'Maurice Cassiers', 'Barney Glover', 'Simone Milsdochter', 'Yasmin Dewilde', 'Marieke Bresseleers', 'Verona Verbakel', 'Turlough Convery', 'Brandon Tabassi', 'Loïs van Wijk']",['Terence Davies']
0.0,['Comedy'],0.14776,2014-10-18,0,63.0,Artie Lange: The Stench of Failure,6.5,2,2014,0.0,"['Luke Mably', 'Ana Ularu', 'Harvey Keitel', 'Radu Banzaru', 'Andrei Albulescu', 'Tomasz Aleksander', 'Alma Caldare', 'Paul Carroll', 'Diana Cavallioti', 'Sam Churchill', 'Ioachim Ciobanu', 'Andrei Csolsim', 'Sorin Dobrin', 'Andreea Dogaru', 'Cosmin Dolea', 'Aida Economu', 'Ioana Flora', 'Bogdan Florea', 'Iorestina Florea', 'Grahame Fox', 'Freddie Fuller', 'Cristina Gavrus', 'Serban Gomoi', 'Rufus Graham', 'Ionut Grama', 'Roxana Guttman', 'Radu Iacoban', 'Mihai Ionita', 'Paul Ipate', 'Luke Jerdy', 'Florin Kevorkian', 'Olivia Lapusneanu', 'Lascus Puiu-Mircea', 'Lewis Mackinnon', 'Maria Diana Man', 'Nabil Massad', 'Sinziana Nicola', 'Mirela Nicolau', 'Olivia Niță', ""Alan O'Silva"", 'Damian Oancea', 'Alin Panc', 'Patricia Poslusnic', 'Sara Poslusnic', 'Paul Preda', 'Erich Redman', 'Jordan Renzo', 'Joel Robinson', 'Andrei Scorteanu', 'Alec Secareanu', 'Julian Shatkin', 'Catalin Stelian', 'Oliver Toderita', 'Claudiu Trandafir', 'Ben Woods', 'Claudiu Bleont']",['Jasmin Dizdar']
0.0,"['Drama', 'Comedy']",0.782061,2014-04-03,0,0.0,Il pretore,6.0,1,2014,0.0,"['Keanu Reeves', 'Renée Zellweger', 'Gugu Mbatha-Raw', 'Gabriel Basso', 'Jim Belushi', 'Sean Bridgers', 'Christopher Berry', 'Ritchie Montgomery', 'Jim Klock', 'Nicole Barré', 'Jason Kirkpatrick', 'Jackie Tuttle', 'Mattie Liptak', 'Ryan Grego', 'Lara Grice', 'Lucky Johnson', 'Lyndsay Kimball', 'Thomas Francis Murphy', 'Dana Gourrier', 'Samantha Beaulieu', 'Wes Cannon', 'Jeff Grays', 'Barry Smith', 'Larry McGhee', 'Chauntrell Shelby', 'Mac Alsfeld', 'Jerome Andries', 'Chris Angerdina', 'Michael D. Anglin', 'John L. Armijo', 'Jon Arthur', 'Nazeema Bartek', 'Sean Beck', 'Tearyn Belanger', 'Jodi Lyn Brockton', ""Kina Dach'e Bullock"", 'Michelle DeVito', 'Geraldine Glenn', 'Genevieve Grogan', 'Sadarias Harrell', 'Tamika Shanell Johnson', 'Patrick Kearns', 'John C. Klein', 'Donald M. Krause', 'Susie Labry', 'Jamara Laster', 'Cynthia LeBlanc', 'Elton LeBlanc', 'Justin Lebrun', 'Tracy B. Mann', 'Scott Everett Nichols', 'Lisa Raziano', 'Gus Rhodes', 'Maritta Viola Sattelmaier', 'Carl Singleton', 'Bob Walker', 'Jesse Yarborough']",['Courtney Hunt']
0.0,"['Crime', 'Thriller', 'Horror']",0.059958,2015-01-01,0,77.0,Abandoned Dead,2.0,1,2015,0.0,"['Camilla Belle', 'Jordi Mollà', 'Devon Werkheiser', 'Silverio Palacios', 'Karla Souza', 'Héctor Jiménez', 'Joaquín Cosio', 'Sara Paxton', 'Teri Hatcher', 'Sean Marquette', 'John Michael Higgins', 'Reid Ewing']",['Fernando Lebrija']
0.0,['Drama'],0.231781,2016-08-11,0,95.0,Out of Love,4.8,2,2016,0.0,[],[]
0.0,['Documentary'],0.089967,2015-11-20,0,86.0,Hieronymus Bosch: Touched by the Devil,8.0,1,2015,0.0,"['Valerio Mastandrea', 'Bassirou Ballde']",['Daniele Gaglianone']
0.0,[],0.876897,2014-05-23,0,0.0,Cambio de Ruta,7.4,8,2014,0.0,"['Harry Secombe', 'Maggie Fitzgibbon', 'John Meillon', 'Peter Whittle', 'Derek Nimmo', 'Dawn Lake', 'Donald Houston']",['James Gilbert']
0.0,"['Crime', 'Drama', 'Thriller']",8.835928,2016-08-19,35000,109.0,Imperium,6.3,381,2016,0.0,"['Carly Pope', 'Christine Baranski', 'Bobby Cannavale']",['Sheldon Larry']
0.0,"['Drama', 'Romance']",1.300806,2015-10-22,0,85.0,Blush,6.2,9,2015,0.0,"['Joanne Whalley', 'Timothy Dalton', 'Annabeth Gish', 'Julie Harris', 'Ann-Margret', 'Sean Bean']",['John Erman']
0.0,['Drama'],0.17471,2016-02-11,0,113.0,The Wounded Angel,7.3,4,2016,0.0,"['Sandra Echeverría', 'Osvaldo de León', 'Héctor Jiménez', 'Dolores Heredia', 'Marcela Mar', 'Eric del Castillo', 'Carolina Bang']",['Christopher Hool']
0.0,['Drama'],0.332145,2016-02-15,0,100.0,Road to Istanbul,6.8,5,2016,0.0,"['Olga Karlatos', 'George Dialegmenos', 'Dimitris Poulikakos', 'Nikitas Tsakiroglou', 'Vasilis Diamantopoulos']",['Nikos Panayotopoulos']
0.0,[],0.034825,2014-06-26,0,20.0,The Greggs,0.0,0,2014,0.0,"['Vangelis Mourikis', 'Minas Hatzisavvas', 'Evangelia Adreadaki', 'Karafil Shena', 'Yannis Zouganelis']",['Nikos Grammatikos']
0.0,"['Comedy', 'Music']",4.341522,2016-08-19,0,96.0,David Brent: Life on the Road,6.0,104,2016,0.0,"['Nikos Kourkoulos', 'Mairi Hronopoulou', 'Giannis Voglis', 'Faidon Georgitsis', 'Notis Peryalis', 'Angelos Antonopoulos', 'Manos Katrakis', 'Vasos Andronidis', 'Kostas Baladimas', 'Kostas Gennatas', 'Nikos Kouros']",['Vasilis Georgiadis']
0.0,"['Horror', 'Comedy']",1.790149,2014-05-25,0,90.0,Blood Lake,4.0,22,2014,0.0,"['Daniel Radcliffe', 'Toni Collette', 'Tracy Letts', 'Sam Trammell', 'Nestor Carbonell', 'Chris Sullivan', 'Seth Numrich', 'Pawel Szajda', 'Devin Druid', 'Burn Gorman', 'Adam Meier', 'Roger Yawson', 'Linc Hand', 'Vanessa Ore', 'Jasson Finney', 'David Aranovich', 'Paul H Chapman', 'David Meadows', 'Maboud Ebrahimzadeh', 'Asif Khan', 'Cora Metzfield', 'Aidan Fiske', 'Alex Miller', 'Mike Marunde', 'Robert Poletick', 'Marty Terry', 'Jeff Goins', 'Shawn Singletary', 'Charlie V. Wilson', 'Jonathan Darden Reed']",['Daniel Ragussis']
0.0,['Documentary'],0.051763,2016-07-19,0,70.0,Vintage Tomorrows,0.0,0,2016,0.0,"['Saif Ali Khan', 'John Abraham', 'Deepika Padukone', 'Anil Kapoor', 'Ameesha Patel', 'Bipasha Basu', 'Rajesh Khattar', 'Aditya Pancholi', 'Jacqueline Fernandez']","['Abbas Alibhai Burmawalla', 'Mastan Alibhai Burmawalla']"
0.0,"['Drama', 'Comedy']",4.308868,2016-03-23,0,102.0,The Country Doctor,6.0,67,2016,0.0,"['Joe Lara', 'Bo Svenson', 'Stacie Foster', 'Brion James', 'Kane Hodder', 'James C. Victor', 'Billy L. Sullivan', 'Brian Huckeba', 'Jim Cody Williams', ""Robert O'Reilly"", 'Joe Hart', 'Adolfo Quinones', 'Bruce Ed Morrow', 'Sandra Ellis Lafferty', 'Paul G. Volk', 'Scott McAboy', 'Ernie Lee Banks', 'Quinn Morrison', 'Afifi Alaouie', 'William Michael Quinn', 'Gordon Benson', 'Michael Ross Clements']","['Paul G. Volk', 'Joe Hart']"
0.0,['Drama'],1.022702,2016-02-13,0,114.0,Tomcat,0.0,0,2016,0.0,[],[]
0.0,"['Music', 'Documentary']",0.682102,2014-11-21,0,106.0,Lost Songs: The Basement Tapes Continued,7.8,2,2014,0.0,"['Shannen Doherty', 'Jason Brooks', 'Zack Ward', 'Christopher Lloyd', 'Ciara Hanna', 'Yar Koosha', 'Fred Stoller', 'Rachel True', 'Jeremy Wade', 'Susie Abromeit', 'Jody Barton', 'Jacqui Holland']",['Jason Cullen Bressack']
0.0,['Thriller'],2.066571,2015-10-28,0,109.0,Fatal Intuition,5.8,9,2015,0.0,"['Morjana Alaoui', 'Matthieu Boujenah']",['Laïla Marrakchi']
0.0,"['Horror', 'Thriller']",6.409124,2016-08-26,0,104.0,I Am Not a Serial Killer,6.2,126,2016,0.0,"['Abdelhakim Rachid', 'Abdelilah Rachid', 'Hamza Souideq', 'Ahmed El Idrissi Amrani']","['Nabil Ayouch', 'Jamal Belmahi']"
0.0,['Comedy'],0.024104,2014-08-07,0,64.0,Eddie Pepitone: In Ruins,0.0,0,2014,0.0,"['Jan Werich', 'Nataša Gollová', 'František Černý', 'František Filipovský', 'Marie Vášová', 'Josef Kemr', 'Bohuš Záhorský', 'Jiri Plachy', 'Zdeněk Štěpánek', 'Václav Trégl', 'Vladimír Leraus', 'Miloš Nedbal', 'Bohuš Hradil', 'František Holar', 'Vladimír Řepa', 'Lubomír Lipský', 'Theodor Pištěk', 'Bohumil Bezouška', 'Felix le Breux', 'Josef Kemr', 'Fanda Mrázek', 'Ota Motyčka', 'Miroslav Svoboda', 'Jan Stanislav Kolár', 'Miloš Kopecký', 'Eliška Kuchařová', 'Josef Hlinomaz', 'Alois Dvorský', 'Jana Werichová', 'Eva Jiroušková', 'Gustav Hrdlička', 'František Miroslav Doubrava', 'Marie Nademlejnská', 'Jaroslav Vlk', 'Věra Chytilová', 'Anna Pitašová', 'Vladimír Svitáček', 'Ladislav Rychman', 'Antonín Soukup', 'Václav Švec', 'Antonín Jirsa', 'Martin Raus', 'Viktor Pejsar', 'Emanuel Kovařík', 'Hynek Němec']",['Martin Frič']
0.0,['Comedy'],0.684656,2015-04-17,0,83.0,Chris D'Elia: Incorrigible,4.9,8,2015,0.0,"['Joo Won', 'Yoo Hae-jin', 'Lee You-young', 'Ryu Hye-young', 'Min Sung-wook', 'Seo Hyun-Woo', 'Lee Jun-hyeok', 'Jang In-sub', 'Yoon Da-kyung', 'Choi Yoo-Song']",['Yun Jun-hyung']
0.0,['Documentary'],1.39872,2016-06-20,0,72.0,VHS Massacre: Cult Films and the Decline of Physical Media,5.4,7,2016,0.0,"['Silvio Orlando', 'Diego Abatantuono', 'Valentina Cervi']",['Davide Ferrario']
0.0,"['Comedy', 'Drama']",0.762399,2015-11-09,0,88.0,These Daughters of Mine,6.2,5,2015,0.0,"['Diego Abatantuono', 'Zuleica Dos Santos', 'Irene Grandi', 'Margaret Mazzantini', 'Giuseppe Oristanio', 'Renata Fronzi', 'Rocco Papaleo', 'Mauro Di Francesco', 'Nini Salerno', 'Ugo Conti']",['Giovanni Veronesi']
0.0,"['Documentary', 'Animation']",0.081242,2014-04-24,0,83.0,Last Hijack,5.0,1,2014,0.0,"['Lena Olin', 'Stellan Skarsgård', 'Viveka Seldahl', 'Hans Mosesson', 'Gunvor Pontén', 'Joseph Clark']",['Göran du Rées']
0.0,"['Action', 'Animation', 'Mystery']",2.312852,2016-01-08,0,64.0,Kizumonogatari Part 1: Tekketsu,7.6,16,2016,0.0,"['Stina Ekblad', 'Stellan Skarsgård', 'Pernilla August', 'Ernst Günther', 'Tomas von Brömssen', 'Reine Brynolfsson', 'Nils Brandt', 'Johan Widerberg']",['Bo Widerberg']
